In,Out,SN,Time,TimeZone,_RoomId,__v,_id
1,0,FB8A8E16,2018-02-04T10:18:01.000Z,+0800,5a6eb13da39b76000e8e3ad2,0,5a77bee2451175000e101e51
0,0,FB8A8E16,2018-02-04T09:30:00.000Z,+0800,5a6eb13da39b76000e8e3ad2,0,5a77bee2451175000e101e4f
0,0,FB8A8E16,2018-02-04T10:15:00.000Z,+0800,5a6eb13da39b76000e8e3ad2,0,5a77bee2451175000e101e50
1,0,FB8A8E16,2018-02-04T10:18:16.000Z,+0800,5a6eb13da39b76000e8e3ad2,0,5a77beef451175000e101e52
0,1,FB8A8E16,2018-02-04T10:18:19.000Z,+0800,5a6eb13da39b76000e8e3ad2,0,5a77bef0451175000e101e53
0,1,FB8A8E16,2018-02-04T10:18:22.000Z,+0800,5a6eb13da39b76000e8e3ad2,0,5a77bef6451175000e101e55
1,0,FB8A8E16,2018-02-04T10:18:25.000Z,+0800,5a6eb13da39b76000e8e3ad2,0,5a77bef7451175000e101e56
0,1,FB8A8E16,2018-02-04T10:18:27.000Z,+0800,5a6eb13da39b76000e8e3ad2,0,5a77bef7451175000e101e57
1,0,FB8A8E16,2018-02-04T10:18:30.000Z,+0800,5a6eb13da39b76000e8e3ad2,0,5a77befa451175000e101e58
0,1,FB8A8E16,2018-02-04T10:18:32.000Z,+0800,5a6eb13da39b76000e8e3ad2,0,5a77bf03451175000e101e5a
1,0,FB8A8E16,2018-02-04T10:18:35.000Z,+0800,5a6eb13da39b76000e8e3ad2,0,5a77bf0b451175000e101e5b
1,0,FB8A8E16,2018-02-04T10:18:48.000Z,+0800,5a6eb13da39b76000e8e3ad2,0,5a77bf13451175000e101e5c
1,0,FB8A8E16,2018-02-04T10:18:51.000Z,+0800,5a6eb13da39b76000e8e3ad2,0,5a77bf14451175000e101e5d
1,0,FB8A8E16,2018-02-04T10:18:53.000Z,+0800,5a6eb13da39b76000e8e3ad2,0,5a77bf14451175000e101e5e
1,0,FB8A8E16,2018-02-04T10:18:57.000Z,+0800,5a6eb13da39b76000e8e3ad2,0,5a77bf15451175000e101e5f
0,1,FB8A8E16,2018-02-04T10:19:10.000Z,+0800,5a6eb13da39b76000e8e3ad2,0,5a77bf24451175000e101e61
0,1,FB8A8E16,2018-02-04T10:19:13.000Z,+0800,5a6eb13da39b76000e8e3ad2,0,5a77bf25451175000e101e62
0,1,FB8A8E16,2018-02-04T10:19:16.000Z,+0800,5a6eb13da39b76000e8e3ad2,0,5a77bf29451175000e101e63
0,1,FB8A8E16,2018-02-04T10:19:19.000Z,+0800,5a6eb13da39b76000e8e3ad2,0,5a77bf2a451175000e101e64
0,1,FB8A8E16,2018-02-04T10:19:22.000Z,+0800,5a6eb13da39b76000e8e3ad2,0,5a77bf2e451175000e101e65
0,0,FB8A8E16,2018-02-04T10:24:40.000Z,+0800,5a6eb13da39b76000e8e3ad2,0,5a77c06d451175000e101e66
0,0,A2648FC2,2018-03-05T14:06:02.000Z,+0800,5a9e2b712c328a000e4111bf,0,5a9e2fe02c328a000e4111c0
0,0,A2648FC2,2018-03-05T23:41:43.000Z,+0800,5a9e4d11bfd9f7000e140d22,0,5a9e4dddbfd9f7000e140d23
1,0,A2648FC2,2018-03-06T00:32:03.000Z,+0800,5a9e4d11bfd9f7000e140d22,0,5a9e5206bfd9f7000e140d24
0,1,A2648FC2,2018-03-06T00:32:20.000Z,+0800,5a9e4d11bfd9f7000e140d22,0,5a9e521abfd9f7000e140d26
1,0,A2648FC2,2018-03-06T00:32:23.000Z,+0800,5a9e4d11bfd9f7000e140d22,0,5a9e521ebfd9f7000e140d27
0,0,FB8A8E16,2018-03-12T00:05:00.000Z,+0800,5a6eb13da39b76000e8e3ad2,0,5aa63507bfd9f7000e140d28
0,0,A2648FC2,2018-03-12T00:10:55.000Z,+0800,5a9e4d11bfd9f7000e140d22,0,5aa6362abfd9f7000e140d29
0,0,FB8A8E16,2018-03-13T10:40:51.000Z,+0800,5a6eb13da39b76000e8e3ad2,0,5aa88bbbbfd9f7000e140d2a
0,0,FB8A8E16,2018-03-13T10:46:19.000Z,+0800,5a6eb13da39b76000e8e3ad2,0,5aa88cffbfd9f7000e140d2b
0,0,FB8A8E16,2018-03-13T11:25:58.000Z,+0800,5a6eb13da39b76000e8e3ad2,0,5aa8964cbfd9f7000e140d2c
1,0,FB8A8E16,2018-03-13T23:51:33.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8d48abfd9f7000e140d2e
0,1,FB8A8E16,2018-03-13T23:51:37.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8d48dbfd9f7000e140d2f
1,0,FB8A8E16,2018-03-13T23:51:40.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8d493bfd9f7000e140d31
0,1,FB8A8E16,2018-03-13T23:51:54.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8d4a0bfd9f7000e140d32
0,1,FB8A8E16,2018-03-13T23:52:06.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8d4aabfd9f7000e140d33
0,1,FB8A8E16,2018-03-13T23:53:22.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8d4f5bfd9f7000e140d34
0,1,FB8A8E16,2018-03-13T23:56:46.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8d5c5bfd9f7000e140d35
1,0,FB8A8E16,2018-03-14T00:05:36.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8d7d5bfd9f7000e140d36
1,0,FB8A8E16,2018-03-14T00:05:37.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8d7d6bfd9f7000e140d37
0,1,FB8A8E16,2018-03-14T00:13:03.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8d992bfd9f7000e140d38
1,0,FB8A8E16,2018-03-14T00:19:37.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8db1ebfd9f7000e140d39
1,0,FB8A8E16,2018-03-14T00:24:09.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8dc41bfd9f7000e140d3a
0,1,FB8A8E16,2018-03-14T00:24:35.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8dc48bfd9f7000e140d3b
0,1,FB8A8E16,2018-03-14T00:24:56.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8dc5ebfd9f7000e140d3c
1,0,FB8A8E16,2018-03-14T00:25:39.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8dc86bfd9f7000e140d3d
0,1,FB8A8E16,2018-03-14T00:26:47.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8dccbbfd9f7000e140d3e
1,0,FB8A8E16,2018-03-14T00:26:52.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8dcd4bfd9f7000e140d3f
0,1,FB8A8E16,2018-03-14T00:32:21.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8de18bfd9f7000e140d41
1,0,FB8A8E16,2018-03-14T00:33:34.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8de62bfd9f7000e140d42
1,0,FB8A8E16,2018-03-14T00:34:04.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8de7fbfd9f7000e140d43
0,1,FB8A8E16,2018-03-14T00:35:33.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8ded9bfd9f7000e140d44
1,0,FB8A8E16,2018-03-14T00:40:42.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8e00fbfd9f7000e140d45
0,1,FB8A8E16,2018-03-14T00:42:22.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8e072bfd9f7000e140d46
0,1,FB8A8E16,2018-03-14T00:44:56.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8e10dbfd9f7000e140d47
1,0,FB8A8E16,2018-03-14T00:48:25.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8e1ddbfd9f7000e140d49
0,1,FB8A8E16,2018-03-14T00:48:45.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8e1f1bfd9f7000e140d4a
1,0,FB8A8E16,2018-03-14T00:50:52.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8e271bfd9f7000e140d4b
0,1,FB8A8E16,2018-03-14T00:50:57.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8e277bfd9f7000e140d4c
1,0,FB8A8E16,2018-03-14T00:53:40.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8e318bfd9f7000e140d4d
0,1,FB8A8E16,2018-03-14T00:56:34.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8e3c5bfd9f7000e140d4e
0,1,FB8A8E16,2018-03-14T00:57:02.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8e3e1bfd9f7000e140d4f
1,0,FB8A8E16,2018-03-14T00:57:49.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8e412bfd9f7000e140d50
0,1,FB8A8E16,2018-03-14T00:58:05.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8e427bfd9f7000e140d52
1,0,FB8A8E16,2018-03-14T00:58:35.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8e43fbfd9f7000e140d53
0,1,FB8A8E16,2018-03-14T00:59:47.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8e487bfd9f7000e140d54
0,1,FB8A8E16,2018-03-14T01:00:23.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8e4a9bfd9f7000e140d55
0,1,FB8A8E16,2018-03-14T01:00:58.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8e4cebfd9f7000e140d56
1,0,FB8A8E16,2018-03-14T01:01:04.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8e4d2bfd9f7000e140d57
1,0,FB8A8E16,2018-03-14T01:03:20.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8e55dbfd9f7000e140d58
1,0,FB8A8E16,2018-03-14T01:04:16.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8e594bfd9f7000e140d59
1,0,FB8A8E16,2018-03-14T01:06:47.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8e62bbfd9f7000e140d5a
0,1,FB8A8E16,2018-03-14T01:07:55.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8e66fbfd9f7000e140d5c
0,1,FB8A8E16,2018-03-14T01:08:14.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8e681bfd9f7000e140d5d
1,0,FB8A8E16,2018-03-14T01:15:05.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8e81bbfd9f7000e140d5e
0,1,FB8A8E16,2018-03-14T01:16:10.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8e85ebfd9f7000e140d5f
1,0,FB8A8E16,2018-03-14T01:19:24.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8e921bfd9f7000e140d60
1,0,FB8A8E16,2018-03-14T01:20:22.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8e95abfd9f7000e140d61
1,0,FB8A8E16,2018-03-14T01:21:23.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8e996bfd9f7000e140d63
0,1,FB8A8E16,2018-03-14T01:22:28.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8e9d8bfd9f7000e140d64
0,1,FB8A8E16,2018-03-14T01:22:29.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8e9d9bfd9f7000e140d65
0,1,FB8A8E16,2018-03-14T01:24:33.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8ea6bbfd9f7000e140d66
1,0,FB8A8E16,2018-03-14T01:25:08.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8ea78bfd9f7000e140d67
1,0,FB8A8E16,2018-03-14T01:28:37.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8eb49bfd9f7000e140d6a
1,0,FB8A8E16,2018-03-14T01:36:06.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8ed0abfd9f7000e140d6b
0,1,FB8A8E16,2018-03-14T01:38:14.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8ed89bfd9f7000e140d6c
1,0,FB8A8E16,2018-03-14T01:40:50.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8ee28bfd9f7000e140d6d
1,0,FB8A8E16,2018-03-14T01:41:28.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8ee4dbfd9f7000e140d6e
1,0,FB8A8E16,2018-03-14T01:50:29.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8f069bfd9f7000e140d6f
0,1,FB8A8E16,2018-03-14T01:52:17.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8f0d5bfd9f7000e140d71
1,0,FB8A8E16,2018-03-14T01:54:17.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8f14dbfd9f7000e140d72
0,1,FB8A8E16,2018-03-14T01:56:12.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8f1c0bfd9f7000e140d73
1,0,FB8A8E16,2018-03-14T01:58:03.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8f22ebfd9f7000e140d74
0,1,FB8A8E16,2018-03-14T02:00:46.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8f2d2bfd9f7000e140d76
1,0,FB8A8E16,2018-03-14T02:00:55.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa8f2dcbfd9f7000e140d77
0,0,FB8A8E16,2018-03-14T07:00:00.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa93935bfd9f7000e140d78
0,1,FB8A8E16,2018-03-14T16:59:26.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9c56bbfd9f7000e140d79
1,0,FB8A8E16,2018-03-14T16:59:31.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9c576bfd9f7000e140d7a
0,1,FB8A8E16,2018-03-14T17:08:49.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9c7a7bfd9f7000e140d7b
0,1,FB8A8E16,2018-03-14T17:10:07.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9c7f3bfd9f7000e140d7d
1,0,FB8A8E16,2018-03-14T17:15:09.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9c921bfd9f7000e140d7e
0,1,FB8A8E16,2018-03-14T17:26:39.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9cbd7bfd9f7000e140d7f
1,0,FB8A8E16,2018-03-14T17:28:44.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9cc6bbfd9f7000e140d80
1,0,FB8A8E16,2018-03-14T17:29:35.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9cc83bfd9f7000e140d81
1,0,FB8A8E16,2018-03-14T17:47:44.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9d0c6bfd9f7000e140d82
1,0,FB8A8E16,2018-03-14T17:58:39.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9d354bfd9f7000e140d83
0,1,FB8A8E16,2018-03-14T17:58:51.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9d360bfd9f7000e140d84
0,1,FB8A8E16,2018-03-14T18:02:51.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9d450bfd9f7000e140d85
1,0,FB8A8E16,2018-03-14T18:03:51.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9d48cbfd9f7000e140d86
0,1,FB8A8E16,2018-03-14T18:10:39.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9d623bfd9f7000e140d87
1,0,FB8A8E16,2018-03-14T18:14:21.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9d707bfd9f7000e140d89
0,1,FB8A8E16,2018-03-14T18:14:32.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9d719bfd9f7000e140d8a
0,1,FB8A8E16,2018-03-14T18:17:48.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9d7d0bfd9f7000e140d8b
1,0,FB8A8E16,2018-03-14T18:19:16.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9d828bfd9f7000e140d8c
1,0,FB8A8E16,2018-03-14T18:19:51.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9d84bbfd9f7000e140d8d
1,0,FB8A8E16,2018-03-14T18:21:46.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9d8bebfd9f7000e140d8f
1,0,FB8A8E16,2018-03-14T18:21:47.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9d8bfbfd9f7000e140d90
0,1,FB8A8E16,2018-03-14T18:26:27.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9d9d7bfd9f7000e140d91
1,0,FB8A8E16,2018-03-14T18:28:24.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9da63bfd9f7000e140d92
0,1,FB8A8E16,2018-03-14T18:31:40.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9db10bfd9f7000e140d93
1,0,FB8A8E16,2018-03-14T18:32:36.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9db48bfd9f7000e140d94
0,1,FB8A8E16,2018-03-14T18:36:41.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9dc3dbfd9f7000e140d95
1,0,FB8A8E16,2018-03-14T18:42:22.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9dd92bfd9f7000e140d96
0,1,FB8A8E16,2018-03-14T18:42:23.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9dd92bfd9f7000e140d97
1,0,FB8A8E16,2018-03-14T18:42:29.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9dd9bbfd9f7000e140d9a
1,0,FB8A8E16,2018-03-14T18:42:31.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9dd9bbfd9f7000e140d9b
0,1,FB8A8E16,2018-03-14T18:42:34.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9dd9ebfd9f7000e140d9c
1,0,FB8A8E16,2018-03-14T18:42:39.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9dda3bfd9f7000e140d9d
0,1,FB8A8E16,2018-03-14T18:42:45.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9ddabbfd9f7000e140d9e
1,0,FB8A8E16,2018-03-14T18:42:47.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9ddacbfd9f7000e140d9f
1,0,FB8A8E16,2018-03-14T18:43:53.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9ddedbfd9f7000e140da0
0,1,FB8A8E16,2018-03-14T18:44:26.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9de23bfd9f7000e140da1
1,0,FB8A8E16,2018-03-14T18:44:40.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9de23bfd9f7000e140da2
0,1,FB8A8E16,2018-03-14T18:47:24.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9debfbfd9f7000e140da3
0,1,FB8A8E16,2018-03-14T18:58:46.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9e16abfd9f7000e140da4
1,0,FB8A8E16,2018-03-14T19:00:57.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9e1edbfd9f7000e140da5
0,1,FB8A8E16,2018-03-14T19:01:27.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9e20bbfd9f7000e140da6
1,0,FB8A8E16,2018-03-14T19:02:17.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9e23cbfd9f7000e140da7
1,0,FB8A8E16,2018-03-14T19:04:07.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9e2aabfd9f7000e140da8
0,1,FB8A8E16,2018-03-14T19:17:37.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9e5d4bfd9f7000e140da9
1,0,FB8A8E16,2018-03-14T19:19:33.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9e649bfd9f7000e140daa
1,0,FB8A8E16,2018-03-14T19:25:05.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9e794bfd9f7000e140dab
0,1,FB8A8E16,2018-03-14T19:25:55.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9e7c8bfd9f7000e140dad
1,0,FB8A8E16,2018-03-14T19:26:12.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9e7d6bfd9f7000e140dae
0,1,FB8A8E16,2018-03-14T19:26:58.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9e807bfd9f7000e140daf
1,0,FB8A8E16,2018-03-14T19:27:38.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9e82fbfd9f7000e140db1
1,0,FB8A8E16,2018-03-14T19:29:32.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9e8a0bfd9f7000e140db2
0,1,FB8A8E16,2018-03-14T19:30:22.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9e8d2bfd9f7000e140db3
1,0,FB8A8E16,2018-03-14T19:31:31.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9e918bfd9f7000e140db4
1,0,FB8A8E16,2018-03-14T19:31:37.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9e91ebfd9f7000e140db5
0,1,FB8A8E16,2018-03-14T19:33:22.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9e987bfd9f7000e140db6
0,1,FB8A8E16,2018-03-14T19:34:09.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9e9b5bfd9f7000e140db7
1,0,FB8A8E16,2018-03-14T19:36:34.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9ea47bfd9f7000e140db8
1,0,FB8A8E16,2018-03-14T19:36:39.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9ea4cbfd9f7000e140db9
0,1,FB8A8E16,2018-03-14T19:42:23.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9eba4bfd9f7000e140dba
0,1,FB8A8E16,2018-03-14T19:42:25.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9eba5bfd9f7000e140dbb
1,0,FB8A8E16,2018-03-14T19:42:33.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9ebaebfd9f7000e140dbc
0,1,FB8A8E16,2018-03-14T19:43:48.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9ebfbbfd9f7000e140dbe
1,0,FB8A8E16,2018-03-14T19:46:30.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9ec9abfd9f7000e140dc0
1,0,FB8A8E16,2018-03-14T19:47:20.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9eccdbfd9f7000e140dc1
1,0,FB8A8E16,2018-03-14T19:48:31.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9ed14bfd9f7000e140dc2
0,1,FB8A8E16,2018-03-14T19:53:56.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9ee5abfd9f7000e140dc3
1,0,FB8A8E16,2018-03-14T19:54:35.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9ee7fbfd9f7000e140dc4
0,1,FB8A8E16,2018-03-14T19:55:21.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9eeadbfd9f7000e140dc5
1,0,FB8A8E16,2018-03-14T20:00:26.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9efdebfd9f7000e140dc6
1,0,FB8A8E16,2018-03-14T20:00:29.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9efe2bfd9f7000e140dc7
0,1,FB8A8E16,2018-03-14T21:00:15.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9fde4bfd9f7000e140dc8
0,1,FB8A8E16,2018-03-14T21:00:25.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9fe02bfd9f7000e140dc9
1,0,FB8A8E16,2018-03-14T21:02:38.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9fe72bfd9f7000e140dcf
0,1,FB8A8E16,2018-03-14T21:03:09.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9fe90bfd9f7000e140dd1
1,0,FB8A8E16,2018-03-14T21:03:14.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9fe93bfd9f7000e140dd3
0,1,FB8A8E16,2018-03-14T21:03:26.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9fea2bfd9f7000e140dd5
0,1,FB8A8E16,2018-03-14T21:03:41.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9feb4bfd9f7000e140dd6
1,0,FB8A8E16,2018-03-14T21:05:21.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aa9ff13bfd9f7000e140dd7
1,0,FB8A8E16,2018-03-14T21:09:23.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aaa0007bfd9f7000e140dd9
1,0,FB8A8E16,2018-03-14T21:15:08.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aaa015fbfd9f7000e140dda
0,1,FB8A8E16,2018-03-14T21:16:55.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aaa01cbbfd9f7000e140ddb
1,0,FB8A8E16,2018-03-14T21:18:13.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aaa0218bfd9f7000e140ddc
1,0,FB8A8E16,2018-03-14T21:19:12.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aaa0252bfd9f7000e140ddd
1,0,FB8A8E16,2018-03-14T21:20:43.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aaa02b3bfd9f7000e140dde
0,1,FB8A8E16,2018-03-14T21:20:46.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aaa02b7bfd9f7000e140ddf
1,0,FB8A8E16,2018-03-14T21:20:48.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aaa02b7bfd9f7000e140de0
0,1,FB8A8E16,2018-03-14T21:20:58.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aaa02bebfd9f7000e140de1
1,0,FB8A8E16,2018-03-14T21:23:20.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aaa034cbfd9f7000e140de2
0,1,FB8A8E16,2018-03-14T21:23:39.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aaa035fbfd9f7000e140de3
1,0,FB8A8E16,2018-03-14T21:24:20.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aaa0389bfd9f7000e140de4
0,1,FB8A8E16,2018-03-14T21:24:52.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aaa03a8bfd9f7000e140de5
1,0,FB8A8E16,2018-03-14T21:25:20.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aaa03c4bfd9f7000e140de6
0,1,FB8A8E16,2018-03-14T21:25:37.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aaa03d4bfd9f7000e140de8
0,1,FB8A8E16,2018-03-14T21:25:40.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aaa03d8bfd9f7000e140de9
1,0,FB8A8E16,2018-03-14T21:25:47.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aaa03dfbfd9f7000e140dea
1,0,FB8A8E16,2018-03-14T21:26:02.000Z,+0800,5aa8c731bfd9f7000e140d2d,0,5aaa03edbfd9f7000e140deb
